query_id,ref_id,query_start,query_end,ref_start,ref_end
Q105742,R121976,8.82252,22.892084,36.34802,50.417583
Q105746,R133344,16.721432,23.956348,3.6912422,10.926158
Q105746,R133344,23.956348,31.191263,10.960571,18.195488
Q105751,R111492,21.074783,28.23906,26.377422,33.783737
Q105751,R114560,0.4882242,18.765398,1.8734057,20.76806
Q105752,R108603,6.313683,11.850964,0.7562599,6.2935405
Q105753,R100384,-0.40849575,6.636793,1.0122106,8.057499
Q105759,R103624,6.492613,14.196329,9.707789,15.834252
Q105764,R120030,27.480347,36.33737,0.20039995,10.190552
Q105764,R132637,0.12906092,9.080843,48.258507,58.35554
Q105764,R139922,11.076967,25.700594,35.474575,51.96908
Q105767,R102433,10.871037,26.304216,17.657146,30.997663
Q105777,R138171,7.1281734,14.862059,1.7227178,9.034264
Q105781,R127025,17.325182,35.987545,35.007668,53.67003
Q105784,R119365,17.32191,23.393644,12.446787,18.518518
Q105785,R109832,14.000096,27.13525,41.810326,60.0
Q105794,R103632,49.008095,56.894726,1.7390891,7.571946
Q105796,R107932,63.756702,113.7746,18.910912,55.15357
Q105797,R114753,5.9393525,14.914628,2.453057,14.814981
Q105797,R133949,0.3229351,4.4577265,10.329167,16.024143
Q105811,R118853,13.410184,17.284622,0.50721693,5.531271
Q105812,R118565,6.5050483,11.484562,5.5394206,12.169785
Q105813,R102778,27.876556,45.64002,30.686108,50.398327
Q105813,R128486,0.95428693,8.179809,3.1872709,11.205475
Q105813,R139943,10.514193,25.429003,1.8756061,18.426659
Q105814,R139937,1.4293107,29.178974,18.360474,44.862133
Q105830,R100617,3.7565901,18.145102,9.116813,23.505325
Q105830,R132931,28.175714,42.457882,4.131482,18.413649
Q105832,R131979,18.988554,32.627228,20.89414,34.532814
Q105832,R134701,2.6390715,15.010178,17.340889,29.711996
Q105832,R137464,37.83851,44.30982,25.724844,32.196156
Q105836,R105944,17.157703,22.980186,11.268135,18.174301
Q105836,R108553,31.091362,46.844128,10.911791,29.596464
Q105836,R125365,0.63949025,13.919838,6.159741,21.911833
Q105837,R136723,21.393635,39.957054,1.5741466,13.175661
Q105837,R136723,39.957054,58.52047,16.201908,27.803423
Q105843,R138805,0.29620168,5.6807194,31.319353,36.703873
Q105845,R101985,33.372387,45.03562,0.6673952,13.204814
Q105847,R126579,5.3287716,17.246855,11.372374,23.290457
Q105850,R122058,12.387194,21.985815,20.094862,28.146433
Q105865,R109461,21.34017,32.917847,47.949017,59.52669
Q105866,R139342,11.717484,32.154987,14.631398,35.0689
Q105868,R126467,2.4497478,12.681421,13.992551,24.224224
Q105870,R113901,3.21635,11.382841,28.99602,36.48147
Q105870,R127848,24.450136,34.169598,0.0,8.908909
Q105876,R122113,9.666777,14.990876,1.0962881,6.4203877
Q105880,R114606,8.053801,18.000193,0.061820515,10.373541
Q105883,R137608,7.871038,13.545198,20.262568,25.936728
Q105891,R114270,34.30073,44.591904,0.0,7.007007
Q105891,R130141,3.1918232,27.389708,38.21619,54.69194
Q105898,R129394,2.8678021,10.518867,6.4886174,15.682349
Q105899,R120806,-0.1339658,22.462812,2.3472903,24.944069
Q105900,R122108,4.631044,18.412992,0.8681728,20.13733
Q105901,R126738,5.139191,24.798664,8.09155,27.772337
Q105903,R107931,15.078503,28.838598,2.5068488,12.161431
Q105903,R107931,28.838598,42.598694,16.150707,25.805288
Q105904,R136153,6.7585335,12.0734625,0.249912,7.215549
Q105917,R111415,6.7320843,13.471418,3.8428829,13.388388
Q105920,R107522,20.787546,26.23777,1.3800341,9.217492
Q105932,R123640,2.155428,8.218702,4.9477367,11.011011
Q105934,R139374,4.7745357,11.579005,7.519475,17.175903
Q105937,R107599,1.8157357,8.642064,11.46179,17.046862
Q105954,R102418,0.78665125,9.902516,8.481568,16.116116
Q105956,R117363,23.253223,42.631336,2.0145106,13.704179
Q105956,R129806,2.8426473,17.217031,3.0437014,11.714916
Q105957,R118982,12.8935175,18.541786,7.7538013,14.365881
Q105957,R118982,7.24525,12.8935175,0.2778231,6.889903
Q105964,R109053,10.289728,18.144476,19.885859,26.811256
Q105972,R109115,7.239478,26.014946,0.011019103,18.786488
Q105973,R130321,6.466685,15.815162,0.6615333,10.01001
Q105991,R135740,31.922134,39.85516,27.346975,35.28
Q105993,R130510,44.159725,60.82955,2.4413407,19.111168
Q105993,R130510,61.82955,78.49938,20.487883,37.15771
Q105997,R133729,19.284079,26.551989,9.239581,14.798677
Q105999,R133862,2.3475642,8.760577,4.1325073,11.077744
Q106009,R130690,-0.46920815,45.018894,14.03859,59.52669
Q106012,R135841,14.4821,27.266762,7.627946,26.784723
Q106013,R115129,26.90474,33.670788,6.573883,15.506001
Q106022,R111726,16.045704,35.907032,22.247446,42.108776
Q106024,R125336,6.736261,11.52769,42.044357,48.24825
Q106025,R118821,17.167847,37.241566,20.834354,40.908073
Q106039,R118854,2.7164211,21.102755,4.812319,23.198652
Q106039,R118854,21.102755,39.48909,30.090302,48.476635
Q106045,R139056,-0.18944314,60.792377,16.722677,53.854355
Q106046,R124977,21.736252,31.717897,5.0667367,15.048382
Q106047,R129423,2.7453694,15.457063,14.480577,26.735569
Q106055,R128940,8.656772,17.77659,2.40449,11.524308
Q106057,R127208,2.9042711,19.36499,24.627012,44.456062
Q106066,R113896,7.2554955,14.7379,0.5157568,5.832968
Q106076,R103759,3.0587194,13.317406,26.67503,42.04204
Q106080,R106903,3.5081315,34.65339,2.4431262,33.588383
Q106081,R125665,14.924427,26.382427,5.637956,17.095957
Q106082,R109024,8.104737,18.867363,19.74888,34.957874
Q106082,R126371,27.937567,35.9361,0.0,11.30297
Q106082,R133367,0.7869021,6.6372814,14.846816,23.114164
Q106091,R131862,12.879499,19.687092,23.880358,30.73073
Q106092,R100188,27.421207,33.040833,1.313411,6.933035
Q106098,R121657,12.498154,25.463509,17.0531,34.166336
Q106098,R121657,25.463509,38.428864,35.40315,52.51638
Q106101,R126475,3.3275635,33.193542,3.4135597,26.794394
Q106107,R126590,28.150665,34.494656,1.0628916,7.4068823
Q106108,R124784,5.8539386,19.032476,3.6105387,22.878546
Q106108,R136690,20.812057,28.010357,43.004265,53.528717
Q106119,R104763,22.970001,46.62496,19.154516,42.809475
Q106129,R126119,7.5559597,16.698896,21.641525,27.710707
Q106136,R120030,9.729404,16.511448,5.346316,11.52
Q106137,R121422,11.067953,39.216095,6.156877,32.552032
Q106142,R129964,33.74761,38.797466,0.8698193,5.9196796
Q106143,R112341,5.355993,18.167063,3.396175,13.013013
Q106146,R106029,0.9731948,15.3828535,1.0057563,15.415415
Q106147,R118460,14.59971,27.171495,2.1548502,17.542622
Q106153,R110227,22.640505,30.115389,2.8589764,10.166667
Q106155,R128774,16.470915,28.316624,19.27776,31.123468
Q106155,R128774,3.625205,15.470914,2.934833,14.780542
Q106155,R128774,29.316624,41.162334,35.620686,47.466396
Q106164,R140207,2.8391416,15.217347,5.538597,20.553934
Q106167,R105703,12.224156,17.998573,6.752314,13.645421
Q106168,R112104,2.9674542,11.97346,16.052887,25.058891
Q106179,R139233,6.5985026,14.057493,10.369864,17.828856
Q106181,R116033,12.776874,20.65491,1.586363,9.464398
Q106182,R137987,35.809864,46.99171,6.9028554,17.901543
Q106183,R105737,36.38846,40.958546,49.99998,54.57007
Q106183,R105737,40.958546,45.52863,54.923985,59.494072
Q106183,R105737,4.397854,8.96794,15.53195,20.102036
Q106183,R105737,31.81837,36.38846,45.075977,49.64606
Q106183,R105737,13.538027,18.108112,25.37996,29.950045
Q106183,R105737,22.6782,27.248285,35.227966,39.798054
Q106183,R105737,8.96794,13.538027,20.455954,25.026041
Q106183,R105737,18.108112,22.6782,30.303963,34.87405
Q106183,R105737,27.248285,31.81837,40.15197,44.722057
Q106184,R134273,26.852701,34.200054,0.3439425,7.691296
Q106195,R101709,0.7097237,7.2881556,0.30728847,6.8857203
Q106199,R118506,21.59013,27.764849,0.05989338,6.2346125
Q106200,R105480,1.9296995,9.640867,2.1347115,13.694365
Q106206,R127004,11.915699,25.044432,1.4317552,14.560487
Q106207,R135933,4.877319,12.7351,2.267505,10.125285
Q106208,R130709,37.20928,44.678314,7.678835,15.147869
Q106208,R130709,45.678314,53.14735,18.165625,25.634659
Q106209,R108569,19.708523,25.082146,15.13986,21.057528
Q106209,R108569,13.880867,19.708523,7.344928,13.762596
Q106209,R108569,25.082146,30.909801,22.434792,28.852459
Q106217,R106271,1.691305,19.028856,19.064962,36.40251
Q106217,R116394,33.230465,46.891148,19.03583,32.696514
Q106218,R124209,12.756492,20.495785,0.635749,5.7400565
Q106227,R140204,33.846962,37.184635,2.0364416,6.8300395
Q106227,R140204,37.880913,41.21859,10.803398,15.596996
Q106229,R111189,6.2868524,40.796516,27.639114,58.236755
Q106230,R131547,-0.13544348,18.003908,0.70985496,19.447865
Q106231,R106487,5.1854343,17.54653,19.771648,38.10527
Q106232,R125795,46.68879,76.36397,40.996574,60.0
Q106237,R133413,8.63362,24.37954,6.877204,22.623123
Q106240,R123180,30.069216,35.082375,0.9618424,7.0932226
Q106240,R123180,35.082375,40.09553,7.308039,13.43942
Q106242,R127320,12.706077,17.432922,2.3698242,7.9143023
Q106243,R110542,5.4991393,30.180899,6.0798945,25.29246
Q106244,R110882,0.5900361,15.496935,30.436293,42.776108
Q106247,R105287,10.280287,21.61708,11.591721,21.742556
Q106247,R119945,0.28595424,7.7774515,4.515485,11.223286
Q106247,R122908,25.44304,43.9531,3.0509958,19.624691
Q106248,R104118,0.23883002,13.791647,15.321802,28.87462
Q106248,R113568,16.850733,26.973412,19.740244,29.862923
Q106248,R136471,29.006311,47.870964,26.550007,45.41466
Q106249,R124475,10.301674,16.891773,1.2640499,7.8541493
Q106251,R135797,1.7589117,7.1261077,3.4545932,10.390381
Q106251,R135797,7.1261077,12.493303,13.6250105,20.560799
Q106257,R100541,1.6674484,8.957158,12.136806,18.04698
Q106257,R111667,15.511504,30.080393,0.0,11.811812
Q106261,R100566,5.4155655,10.464361,3.3127832,8.361579
Q106264,R119323,14.524578,31.51332,28.281105,45.269848
Q106272,R134370,13.766846,22.991055,1.050509,8.874054
Q106273,R100837,25.770605,39.397903,9.99587,19.30271
Q106273,R100837,40.862125,54.489426,21.631744,30.938585
Q106286,R109024,4.8610344,13.334783,9.508229,17.981977
Q106286,R109024,14.334783,22.80853,21.880522,30.354269
Q106293,R113103,13.454964,18.465826,1.6058699,6.616733
Q106300,R122797,13.131397,25.246532,13.707407,28.395061
Q106301,R117266,34.622017,49.091564,13.471916,34.703403
Q106319,R101202,2.6481278,14.2751875,2.907047,14.534106
Q106319,R134447,25.520067,43.994396,5.461182,23.935513
Q106321,R113311,19.17668,37.074146,1.8073217,19.704788
Q106324,R111737,4.332222,10.161714,2.1989582,10.450243
Q106324,R111737,17.404196,23.233686,21.97379,30.225073
Q106324,R111737,10.868209,16.6977,12.086373,20.337658
Q106324,R111737,23.940182,29.769674,31.861204,40.112488
Q106326,R119051,16.349525,23.616976,17.09024,24.35769
Q106330,R116368,4.072848,7.5414114,4.942856,10.043877
Q106340,R116461,1.2973752,5.9075975,1.1567566,8.008008
Q106341,R102424,18.581108,29.512167,18.559792,25.69236
Q106343,R118441,3.7655075,15.761242,8.464469,21.222609
Q106343,R118441,16.701485,28.697218,24.21131,36.969448
Q106344,R102803,-0.2793431,41.895947,1.9290303,27.518797
Q106348,R123214,4.356683,23.748272,33.512543,60.02669
Q106349,R115981,6.3989377,44.544243,16.86524,57.6
Q106363,R135682,6.4861717,11.275536,26.320889,32.732735
Q106365,R131429,10.112359,20.47166,49.140697,59.5
Q106375,R117415,34.996517,44.45893,36.410534,45.872948
Q106375,R117415,14.5716915,24.034105,11.871394,21.333807
Q106375,R117415,25.034105,33.996517,24.390963,33.35338
Q106377,R123405,7.175494,16.962194,21.611864,31.398565
Q106378,R126833,36.147503,42.503574,6.492174,14.681348
Q106380,R105570,28.620071,38.40588,0.96885395,10.7546625
Q106381,R119145,1.4803972,16.541262,2.1200497,21.708666
Q106381,R133774,18.352285,26.587301,0.0,10.710711
Q106383,R105262,0.22063313,14.461631,1.1912854,15.432283
Q106383,R113603,18.000994,34.957508,13.429989,30.386503
Q106387,R119848,24.745176,41.31253,15.097644,31.664997
Q106401,R118789,0.48042825,6.525029,4.015399,10.06
Q106404,R105087,0.7685951,8.093422,12.3705015,22.122122
Q106411,R115931,0.1323602,8.828304,21.489948,30.185892
Q106411,R118740,11.481878,29.66705,10.783411,28.968582
Q106411,R132377,31.801922,46.535995,5.573725,20.307798
Q106412,R135107,8.640101,16.723389,16.318861,26.207672
Q106412,R135107,0.55681425,8.640101,3.51724,13.406051
Q106413,R125378,34.328785,55.062576,0.94193524,18.21102
Q106413,R130990,8.600559,31.315748,11.674211,30.593592
Q106424,R132662,15.129189,21.139465,3.1259398,11.576296
Q106425,R101747,6.308261,15.752448,27.259684,36.703873
Q106434,R108569,34.870384,47.728546,1.861563,14.719725
Q106434,R114922,19.585403,30.629782,0.0,11.044378
Q106434,R131898,6.9622555,16.370823,10.508477,19.917044
Q106435,R125744,6.958693,11.06689,1.6276214,6.715549
Q106446,R101381,10.844413,23.098839,4.8222227,16.596113
Q106448,R102240,16.445477,24.189926,22.692167,30.20759
Q106448,R102240,31.934376,39.678825,45.278923,52.794346
Q106448,R102240,0.9565791,8.701028,0.10541157,7.620834
Q106448,R102240,8.701028,16.445477,11.398789,18.914211
Q106448,R102240,24.189926,31.934376,33.985546,41.50097
Q106457,R119087,35.386177,44.89639,20.124472,29.634684
Q106457,R119087,25.375963,35.386177,2.8385262,12.848739
Q106457,R119087,44.89639,54.9066,36.910416,46.920628
Q106459,R103001,26.197918,38.181835,4.2656636,16.249582
Q106469,R106396,26.157784,34.137012,9.941581,15.271761
Q106469,R123138,37.444572,49.880817,17.431046,25.738539
Q106472,R121752,2.599239,20.692762,8.05323,25.099327
Q106473,R111362,34.249187,53.57532,10.203899,29.53003
Q106481,R128589,6.610706,14.004908,0.033064883,7.787133
Q106482,R121323,11.567152,27.801916,1.8408442,12.732518
Q106496,R107185,21.66457,29.266905,3.1732044,8.944469
Q106496,R107628,2.9401033,18.829124,23.14713,35.20918
Q106496,R120931,33.533882,53.48465,18.404116,33.549614
Q106504,R127215,1.2108712,7.3620677,0.2552094,6.406406
Q106505,R132305,17.110588,102.113075,1.0431427,55.48602
Q106514,R126737,1.4040333,24.73828,25.791952,49.126198
Q106516,R132352,6.6081524,47.348064,10.523843,39.48438
Q106520,R126575,3.9935675,11.368601,23.055397,30.43043
Q106526,R105776,22.806692,45.76477,23.481918,46.44
Q106527,R107760,28.259876,35.511845,4.7736616,12.025629
Q106528,R110777,22.136206,29.618542,14.584244,22.06658
Q106529,R124373,20.709986,33.99345,6.7704206,20.053886
Q106533,R137206,42.55835,49.587395,0.36349037,7.3925347
Q106538,R125436,5.765845,11.692388,14.046785,19.973328
Q106539,R115595,3.582727,13.611573,1.9725409,12.001022
Q106542,R100923,22.286495,30.20091,9.315047,17.229464
Q106542,R100923,31.20091,39.11533,20.842665,28.757082
Q106547,R108286,11.845818,21.298769,2.2149606,9.472419
Q106550,R138868,10.690978,29.838358,6.6928263,29.617197
Q106551,R111015,62.37314,80.190704,15.576257,28.20217
Q106553,R140115,7.763645,13.834212,1.0585126,8.504291
Q106554,R106143,15.027857,21.516096,3.519862,12.696877
Q106555,R133437,7.404496,13.387614,3.819186,10.104709
Q106563,R120855,8.78084,39.152378,35.19414,60.02669
Q106564,R103001,41.03862,50.890102,1.1206768,10.972159
Q106564,R104925,21.90207,36.754032,44.61769,59.469654
Q106564,R132494,7.1631804,18.155083,10.042248,21.034151
Q106568,R117497,5.0145946,15.92343,6.352647,17.261482
Q106571,R100678,24.05322,32.168545,6.84192,14.957243
Q106571,R100678,33.168545,41.283867,18.096329,26.211653
Q106572,R117558,21.907333,27.404272,9.722202,15.21914
Q106573,R133281,22.842789,28.13276,0.2400788,6.306306
Q106574,R136983,7.798978,18.964466,23.825153,35.735535
Q106579,R112956,49.774326,81.14347,6.769435,37.68792
Q106580,R133295,1.0004779,7.9597225,2.8385959,9.557536
Q106582,R123089,2.3923454,6.3943763,1.5198978,6.1296854
Q106582,R123089,7.2625356,11.264566,8.773789,13.383576
Q106594,R105550,12.281751,15.089826,3.2020626,6.8065634
Q106594,R105550,19.066471,21.485023,18.773382,21.877882
Q106594,R105550,31.856867,34.66494,48.91602,52.52052
Q106594,R105550,15.868873,18.287424,11.237722,14.342223
Q106594,R105550,22.26407,24.682621,26.309042,29.413542
Q106594,R105550,25.461668,27.88022,33.8447,36.949203
Q106594,R105550,28.659267,31.07782,41.38036,44.48486
Q106625,R117099,37.459618,42.624477,1.8617278,7.026591
Q106627,R128335,36.08854,65.701744,34.22575,60.02669
Q106629,R114556,2.55463,18.155527,6.5969734,19.343803
Q106639,R128935,4.0776215,15.081359,18.594343,31.792364
Q106640,R107854,27.339094,85.18923,10.228273,59.52669
Q106641,R101577,26.280146,33.902874,24.448997,32.172974
Q106641,R101577,9.55435,17.177078,4.02645,11.750427
Q106641,R101577,18.16397,25.293253,14.487723,21.7117
Q106643,R136586,12.596768,26.75336,5.9894404,23.524023
Q106645,R102535,9.122035,39.083927,30.064798,60.02669
Q106648,R107880,0.54875505,9.328016,33.703533,42.482796
Q106648,R136723,12.070032,26.88645,7.0213084,21.837727
Q106649,R104910,2.0322495,7.1098676,3.3314433,8.409061
Q106649,R104910,8.109867,13.187486,11.77344,16.851057
Q106653,R123138,7.161075,13.81831,4.684016,11.341251
Q106653,R123138,13.81831,20.475544,12.452995,19.11023
Q106656,R133569,50.342663,60.572807,1.5981456,9.009009
Q106657,R129717,0.5015715,35.040783,6.7388945,41.278103
Q106658,R122567,48.905613,55.924953,52.50735,59.52669
Q106666,R117114,8.492603,17.894772,21.327366,30.729536
Q106666,R130068,19.971647,28.732615,18.869097,27.630066
Q106666,R131202,0.021787014,6.411081,14.255608,20.644901
Q106671,R137582,1.2358861,6.999158,15.95895,21.722221
Q106672,R121448,1.5982563,10.044215,16.89219,25.33815
Q106689,R105724,9.195938,16.116112,0.14133301,6.539873
Q106693,R105806,31.271719,38.162132,4.588232,11.478645
Q106695,R118665,3.4381247,8.558375,10.561533,15.681784
Q106702,R112883,18.015732,63.949448,7.8468637,53.780582
Q106711,R130540,32.813957,51.229637,3.090286,17.193203
Q106712,R102078,10.3413315,23.48172,0.2727848,15.508718
Q106712,R108590,25.395689,41.76617,0.08713652,19.068275
Q106712,R123834,0.033838186,8.044615,8.445013,17.733295
Q106720,R138061,0.5006252,10.095825,28.926662,41.041542
Q106725,R122293,14.556217,23.72025,30.313114,42.78756
Q106725,R135100,0.30031246,12.621005,15.877604,32.64902
Q106727,R105321,9.70858,15.351199,3.4669907,9.10961
Q106731,R120815,9.025918,16.411339,5.6183686,14.0
Q106733,R134314,4.2609797,21.199062,7.219908,24.157991
Q106735,R125298,14.432674,44.798203,12.552202,42.917732
Q106740,R126781,5.5014358,12.55927,16.333586,23.39142
Q106745,R102078,0.8888328,11.879958,0.38350585,15.812385
Q106745,R113089,22.256927,31.895905,0.047132358,13.577923
Q106751,R109003,15.002591,31.106882,8.897331,25.001623
Q106752,R114844,11.781414,19.045637,0.7250106,7.9892344
Q106753,R126625,16.776247,24.513943,46.447803,54.899708
Q106753,R127677,33.33065,48.873,1.0585265,18.035482
Q106753,R138661,3.2382674,12.524631,2.0793476,12.22287
Q106754,R135363,14.217133,43.836212,18.462337,48.081413
Q106764,R137194,9.71421,23.656736,22.525673,43.226936
Q106765,R108371,6.2042046,18.620071,8.98849,21.404356
Q106768,R106123,37.357666,49.172688,2.214664,10.744077
Q106769,R110185,17.102385,35.318756,0.8691973,19.085567
Q106769,R125636,2.225403,10.085132,4.636349,12.496078
Q106771,R104818,26.56539,45.967915,5.084544,18.763477
Q106771,R128895,0.8678254,20.439117,0.13513519,13.933051
Q106779,R102103,10.88772,21.252531,43.70493,51.08442
Q106781,R138801,1.1574708,30.803368,23.097712,46.241688
Q106788,R119322,3.002913,12.592166,12.203048,20.656708
Q106789,R128705,21.631315,29.124166,2.605452,11.649515
Q106800,R108546,10.91611,33.82327,11.038663,38.990814
Q106801,R110794,0.31123447,8.252681,34.249466,42.190914
Q106804,R139552,7.740332,21.356668,45.902016,59.518353
Q106820,R134956,7.6761503,20.528658,4.6233025,17.47581
Q106826,R139835,28.584873,52.98979,6.0865045,30.491425
Q106829,R106518,1.2454845,6.529584,2.1750996,7.459199
Q106830,R134892,17.556538,27.291132,3.185386,10.110611
Q106851,R118129,3.0731452,13.529302,2.5207684,12.379443
Q106852,R121585,20.932238,32.673424,4.331252,17.517517
Q106859,R139943,0.74458814,6.8377237,15.928886,22.022022
Q106861,R119030,47.79986,54.453087,3.742212,11.562114
Q106862,R118843,7.739865,14.344623,4.0726657,9.545302
Q106868,R116562,14.661998,26.629269,25.831736,42.656097
Q106885,R130068,13.604172,47.3211,14.159974,50.799175
Q106886,R122682,6.396458,20.968328,3.3232338,17.895103
Q106886,R122682,21.968328,36.5402,23.30013,37.872
Q106896,R103560,0.8222816,16.359589,5.6395736,21.17688
Q106896,R128502,19.03064,36.52435,2.4043622,19.898071
Q106897,R103531,0.12514308,5.2082067,2.225925,7.3089886
Q106897,R123603,28.953651,35.746376,26.534452,33.32718
Q106903,R127430,32.599937,60.825188,7.148016,34.034534
Q106908,R118717,14.294901,25.396132,48.83836,58.024693
Q106909,R104192,10.3537245,21.661211,35.865913,52.430317
Q106909,R110217,24.571281,31.600142,15.186439,25.483057
Q106909,R135691,1.2296168,8.982212,14.968317,26.325142
Q106910,R126938,8.112023,12.324742,2.4661114,7.508008
Q106912,R139188,39.89951,50.977352,4.5051227,15.582966
Q106917,R104072,21.347,35.25032,16.48505,27.56966
Q106917,R120057,1.8593185,18.539587,15.646471,28.945038
Q106918,R106119,29.558361,42.185837,4.8341775,19.266876
Q106918,R118688,10.258082,27.316847,0.38924515,19.886732
Q106918,R129736,1.2758104,7.6347423,3.4105291,10.6785345
Q106919,R107744,26.542223,31.882124,5.3054457,13.103154
Q106919,R107744,32.56693,37.90683,14.319876,22.117584
Q106928,R117276,4.4619503,12.765577,46.189476,53.485878
Q106932,R120257,2.8515482,8.44577,1.291286,6.885508
Q106935,R103162,5.5087485,11.836819,10.836923,20.087254
Q106937,R103330,10.086512,18.6263,1.9906353,8.5807
Q106941,R116348,2.8581445,14.227108,3.67389,12.807281
Q106941,R139687,17.292639,36.0377,8.055367,23.114435
Q106943,R107877,1.62239,7.665977,0.7964131,6.84
Q106972,R126153,11.070808,17.44695,2.6908,11.712046
Q106973,R133478,2.265056,21.821661,1.975233,19.334974
Q106989,R106613,19.611448,24.087528,47.629326,53.183456
Q106989,R126349,11.437945,17.041216,8.290531,15.243333
Q106994,R104674,5.2870064,10.470776,19.674923,24.858692
Q106995,R139003,5.8099566,12.319229,0.3726096,6.881882
Q107011,R129635,5.2069263,16.359404,6.6653414,17.817818
Q107018,R115185,21.378063,29.252605,0.0,7.874541
Q107018,R129170,11.667338,18.540878,0.0,6.87354
Q107018,R132936,0.029016875,7.589531,7.5821347,15.142649
Q107019,R131421,40.567833,69.11213,8.761457,29.53003
Q107020,R134676,9.7241745,51.58012,6.5946193,32.259117
Q107021,R107262,5.543365,34.69752,7.0626807,27.611082
Q107022,R108808,29.99726,49.828476,11.510795,31.342012
Q107023,R114956,2.603636,9.871934,7.0644236,14.332722
Q107023,R114956,16.640232,23.40853,23.545732,30.31403
Q107023,R114956,23.40853,30.176826,31.536386,38.304684
Q107023,R114956,30.176826,36.945126,39.527042,46.29534
Q107023,R114956,9.871934,16.640232,15.5550785,22.323376
Q107023,R114956,36.945126,44.213425,47.517696,54.785995
Q107029,R118499,0.4128244,16.911016,15.209083,30.196863
Q107030,R127402,4.369231,7.8086443,8.541327,13.045229
Q107030,R127402,0.16616595,3.6055791,1.2826523,5.7865543
Q107031,R123667,58.718803,67.36701,8.633371,17.281582
Q107032,R122193,1.3723432,28.696276,30.71518,59.16
Q107033,R106780,19.579735,25.562073,0.5575333,6.539873
Q107037,R101643,8.032798,17.536028,6.2274165,13.013013
Q107038,R118896,25.782293,40.887375,6.6166406,21.721722
Q107039,R132355,6.4211044,30.86328,2.018119,26.460295
Q107044,R119609,14.000096,27.141094,41.828926,60.02669
Q107045,R109610,86.18938,97.376236,1.5537046,8.679439
Q107045,R109610,98.94616,110.133026,13.547759,20.673494
Q107048,R109679,6.0327353,13.552311,5.840425,13.36
Q107051,R123584,9.8003845,27.626947,4.3289256,22.155489
Q107052,R106898,1.5339311,16.63422,30.205868,45.30616
Q107053,R117685,12.411265,21.46712,6.6768503,16.324488
Q107054,R118068,1.2450023,7.717131,0.46814504,6.940274
Q107055,R122107,52.488136,86.01197,35.76866,60.02669
Q107056,R117271,8.85258,20.278078,22.608536,34.034035
Q107058,R131044,9.326109,15.898999,25.344656,32.999664
Q107059,R122122,8.369953,14.902074,0.7398791,8.942276
Q107063,R111852,6.746292,11.742686,1.2439578,6.3231983
Q107071,R111218,27.444197,49.260277,0.0,13.279947
Q107071,R126938,53.151855,66.30728,0.0,8.008008
Q107074,R128145,1.2000129,8.07847,37.060516,43.938976
Q107078,R134922,3.5034564,11.605239,2.0844185,10.186201
Q107083,R103849,39.471317,54.637623,26.61488,45.664494
Q107083,R103849,23.508865,38.67517,5.6638994,24.713514
Q107093,R137464,60.749443,70.03054,22.524252,28.125938
Q107093,R137464,82.62532,92.73484,38.411068,44.512753
Q107093,R137464,71.68738,80.96848,30.467659,36.069344
Q107093,R137464,48.983086,59.0926,14.080846,20.182531
Q107094,R124275,4.837477,14.341908,1.0188755,7.333278
Q107099,R101231,13.155846,21.791689,0.67814744,7.271048
Q107102,R118818,6.066778,11.33418,9.481181,14.748582
Q107103,R101685,30.509855,35.129665,1.0789655,7.774441
Q107104,R110058,0.016413778,19.722395,0.0,16.2
Q107104,R117115,32.737232,43.016716,48.210052,56.660667
Q107104,R135121,22.303461,30.108171,19.888563,26.3047
Q107114,R104683,4.042774,12.993657,2.497421,11.520766
Q107114,R106705,15.146857,21.932907,7.0533085,13.894296
Q107120,R110555,13.728722,21.634325,16.491667,26.00264
Q107120,R114547,1.901058,11.961607,16.038164,28.141684
Q107121,R125114,1.4137284,12.779252,5.4157367,16.781261
Q107127,R111362,25.880995,40.593945,11.088386,29.996923
Q107127,R117603,1.4181362,12.644155,39.01947,53.44673
Q107127,R137751,14.845911,23.635248,15.479651,26.775381
Q107129,R100317,7.928364,35.764812,18.352783,46.18923
Q107130,R124192,35.936684,47.262768,12.375684,27.97371
Q107132,R123509,2.3030522,37.631607,30.381134,60.02669
Q107139,R136690,17.32807,25.745386,47.14724,55.564552
Q107141,R110217,43.272266,64.85152,32.32205,53.9013
Q107143,R125082,20.425842,28.51078,2.0069053,10.091843
Q107144,R122001,12.638672,33.214867,7.8861012,28.462296
Q107151,R138933,15.731835,23.2905,1.5417558,10.062124
Q107152,R136556,1.6297212,7.9179773,4.6196065,10.960236
Q107162,R100410,21.037264,27.8956,5.0927906,11.951126
Q107162,R100410,28.8956,35.753937,14.445092,21.303427
Q107164,R108426,9.111483,15.255697,3.3731244,11.223145
Q107164,R108426,33.688343,39.832558,46.175312,54.025333
Q107164,R108426,15.255697,21.399914,14.073671,21.92369
Q107164,R108426,27.544128,33.688343,35.474766,43.324783
Q107164,R108426,21.399914,27.544128,24.774218,32.624237
Q107178,R120893,7.9600987,15.876939,9.121978,17.038818
Q107179,R118952,12.284637,17.426456,1.1580447,8.341675
Q107197,R106532,12.832208,17.102669,0.4746406,6.6812797
Q107197,R119826,20.646599,33.509,21.549194,40.243256
Q107197,R128735,1.9499967,11.111669,3.2650635,16.58053
Q107202,R121221,5.996373,28.146246,15.889766,41.74224
