query_id,ref_id,score
Q200085,R231612,-0.09173009
Q200071,R227387,-0.09173182
Q200068,R221733,-0.091732204
Q200063,R220019,-0.091733515
Q200095,R236305,-0.09173517
Q200037,R220529,-0.091735914
Q200035,R205559,-0.091736525
Q200084,R237535,-0.09173912
Q200035,R218248,-0.09174195
Q200030,R211417,-0.09174374
Q200038,R232175,-0.09175062
Q200098,R222366,-0.091750905
Q200007,R232298,-0.0917552
Q200036,R235664,-0.091756284
Q200005,R222311,-0.09175874
Q200044,R216865,-0.091771916
Q200086,R215260,-0.09177403
Q200056,R213624,-0.09177789
Q200045,R238478,-0.091780275
Q200098,R228389,-0.09178473
Q200041,R221966,-0.09178665
Q200072,R204512,-0.091792926
Q200012,R206481,-0.09179358
Q200011,R222918,-0.091800734
Q200038,R207809,-0.09180446
Q200088,R222617,-0.091805935
Q200035,R227796,-0.09180646
Q200087,R221876,-0.09180722
Q200064,R221885,-0.09180798
Q200047,R220824,-0.09181364
Q200070,R227994,-0.09181905
Q200086,R216249,-0.09181996
Q200035,R235060,-0.09182109
Q200067,R207378,-0.09182572
Q200059,R209894,-0.091828465
Q200012,R226493,-0.09183115
Q200071,R202549,-0.091836795
Q200062,R200131,-0.09184867
Q200035,R235453,-0.09185088
Q200012,R227183,-0.091854066
Q200091,R200487,-0.09185898
Q200035,R237925,-0.09185961
Q200027,R215904,-0.09185985
Q200035,R239580,-0.09186664
Q200076,R205874,-0.091867
Q200033,R228659,-0.09186901
Q200058,R209608,-0.091869384
Q200050,R210991,-0.09187366
Q200007,R209826,-0.091875985
Q200012,R222751,-0.09188953
Q200020,R228871,-0.09189206
Q200039,R216953,-0.09189515
Q200024,R227791,-0.091897875
Q200063,R223093,-0.091903836
Q200071,R218308,-0.09190485
Q200027,R206843,-0.091909826
Q200031,R203716,-0.0919241
Q200013,R217497,-0.09192458
Q200024,R233478,-0.09192473
Q200065,R230254,-0.09194055
Q200031,R224053,-0.09194064
Q200035,R203508,-0.091945335
Q200095,R233993,-0.09194982
Q200063,R233676,-0.09195459
Q200049,R201831,-0.091962084
Q200064,R211603,-0.09196271
Q200095,R219752,-0.09197003
Q200044,R222515,-0.09197432
Q200031,R211407,-0.09197609
Q200044,R215706,-0.091980025
Q200038,R212659,-0.091984525
Q200088,R230086,-0.09199077
Q200002,R219832,-0.09199183
Q200098,R226286,-0.09199394
Q200095,R221106,-0.092004314
Q200073,R226298,-0.092014074
Q200015,R239904,-0.09201604
Q200089,R221394,-0.092022836
Q200003,R200270,-0.09202492
Q200063,R218869,-0.09203431
Q200063,R239563,-0.09203446
Q200083,R227049,-0.09203762
Q200007,R221774,-0.09204039
Q200073,R212644,-0.09204264
Q200066,R210848,-0.09204292
Q200061,R204493,-0.09204538
Q200070,R235053,-0.092053935
Q200085,R219850,-0.09205507
Q200014,R231620,-0.09205595
Q200049,R214059,-0.09205863
Q200088,R214902,-0.09206641
Q200056,R210206,-0.092066556
Q200042,R224013,-0.092066646
Q200098,R227250,-0.09206715
Q200095,R228013,-0.092073426
Q200084,R210500,-0.092073634
Q200061,R201589,-0.09207609
Q200011,R203132,-0.09207614
Q200076,R217780,-0.09208511
Q200012,R230572,-0.09208678
Q200011,R217053,-0.09208749
Q200068,R226318,-0.09209423
Q200070,R208291,-0.09209488
Q200070,R220415,-0.092098564
Q200068,R208506,-0.09210053
Q200044,R208051,-0.09210266
Q200011,R200451,-0.0921053
Q200007,R222761,-0.09210569
Q200007,R210331,-0.09211253
Q200068,R220766,-0.09211266
Q200005,R214995,-0.09212123
Q200083,R222150,-0.0921265
Q200011,R226518,-0.09212722
Q200095,R233296,-0.09213078
Q200073,R239366,-0.09213087
Q200072,R230573,-0.092134476
Q200059,R214018,-0.09213653
Q200065,R218713,-0.09213789
Q200093,R211922,-0.09214252
Q200035,R201473,-0.09214552
Q200081,R203129,-0.092151016
Q200071,R235086,-0.09215778
Q200058,R224845,-0.09216373
Q200004,R217270,-0.092164114
Q200072,R209968,-0.09216517
Q200070,R216060,-0.09216611
Q200045,R235136,-0.09218103
Q200095,R208003,-0.09218316
Q200059,R209382,-0.09219633
Q200012,R234851,-0.092199504
Q200093,R213774,-0.092208266
Q200071,R207180,-0.092215925
Q200035,R201897,-0.09221916
Q200043,R234848,-0.09222153
Q200074,R230333,-0.09222455
Q200063,R223756,-0.092229545
Q200059,R206615,-0.092232645
Q200095,R240159,-0.092236534
Q200001,R212371,-0.092240185
Q200035,R223067,-0.09224126
Q200011,R213612,-0.09224458
Q200095,R229740,-0.09225395
Q200048,R228663,-0.09225942
Q200054,R240124,-0.09226
Q200013,R225948,-0.09227125
Q200062,R238112,-0.092276126
Q200035,R215484,-0.092279345
Q200004,R213544,-0.09228903
Q200012,R228744,-0.0922945
Q200033,R224930,-0.0922948
Q200091,R205948,-0.092300266
Q200098,R208849,-0.09231302
Q200020,R236190,-0.09231369
Q200018,R221023,-0.09231615
Q200091,R203080,-0.09231846
Q200063,R220795,-0.09231855
Q200095,R215774,-0.09232777
Q200007,R212537,-0.092331484
Q200093,R200653,-0.09233157
Q200031,R201106,-0.0923318
Q200063,R234894,-0.09233257
Q200003,R202427,-0.09233639
Q200088,R238103,-0.092338055
Q200064,R226639,-0.09234011
Q200098,R206225,-0.09234348
Q200093,R236588,-0.09234473
Q200071,R206605,-0.0923474
Q200047,R224126,-0.09235209
Q200035,R229203,-0.092356056
Q200042,R205295,-0.09235793
Q200066,R205554,-0.092360824
Q200095,R228047,-0.09236266
Q200064,R222377,-0.092369154
Q200029,R234572,-0.09237227
Q200070,R202078,-0.09237251
Q200040,R201071,-0.092372775
Q200059,R218773,-0.09237324
Q200066,R211497,-0.09237434
Q200091,R234197,-0.09237443
Q200093,R205412,-0.09237675
Q200024,R210129,-0.09238
Q200004,R200721,-0.09239313
Q200095,R211013,-0.09239428
Q200041,R200015,-0.09239474
Q200062,R217094,-0.0924083
Q200011,R229265,-0.09241593
Q200067,R227374,-0.09241773
Q200035,R204754,-0.0924201
Q200041,R233241,-0.09242457
Q200056,R233374,-0.09242925
Q200083,R221004,-0.09243102
Q200005,R222372,-0.09243655
Q200020,R221819,-0.09244329
Q200062,R224205,-0.0924477
Q200095,R220398,-0.09244773
Q200035,R219999,-0.09245142
Q200095,R208853,-0.092455685
Q200014,R226337,-0.092459306
Q200007,R223508,-0.0924695
Q200070,R202694,-0.09247087
Q200056,R208260,-0.09247768
Q200014,R215283,-0.09247835
Q200066,R203534,-0.092478454
Q200043,R222039,-0.09248467
Q200061,R211230,-0.09249498
Q200009,R238142,-0.09251192
Q200057,R207101,-0.09251754
Q200040,R209083,-0.092526495
Q200088,R208033,-0.09252952
Q200095,R227883,-0.09253037
Q200031,R203721,-0.09254269
Q200011,R221610,-0.09254685
Q200038,R214003,-0.092549056
Q200086,R204560,-0.09255336
Q200018,R229741,-0.092561364
Q200093,R217594,-0.092570335
Q200035,R202176,-0.09257659
Q200065,R232891,-0.09257814
Q200071,R238956,-0.092585325
Q200049,R212499,-0.09259069
Q200074,R214734,-0.092590764
Q200018,R207332,-0.09259224
Q200056,R200360,-0.09259647
Q200049,R224780,-0.09261003
Q200037,R222359,-0.0926128
Q200067,R210782,-0.09261371
Q200012,R214350,-0.09261443
Q200043,R222479,-0.09261823
Q200096,R217195,-0.09261842
Q200020,R230130,-0.09262569
Q200002,R218308,-0.09262781
Q200086,R200503,-0.09263693
Q200088,R216914,-0.09264436
Q200035,R227742,-0.092645034
Q200095,R232996,-0.092645526
Q200095,R236627,-0.09264995
Q200049,R223398,-0.0926521
Q200053,R231821,-0.09265357
Q200086,R237124,-0.092654094
Q200021,R220436,-0.0926566
Q200005,R204745,-0.09265831
Q200063,R218777,-0.09265937
Q200088,R212877,-0.092661336
Q200029,R209143,-0.09266919
Q200059,R213740,-0.09268546
Q200036,R217176,-0.09268671
Q200084,R230705,-0.092692286
Q200002,R214306,-0.0926933
Q200003,R218289,-0.092698306
Q200068,R235568,-0.092699364
Q200099,R208944,-0.092700094
Q200067,R203621,-0.09270093
Q200072,R232386,-0.09271145
Q200063,R209114,-0.09271203
Q200068,R217526,-0.09271349
Q200023,R233738,-0.09272626
Q200050,R209960,-0.09272942
Q200063,R232659,-0.092736274
Q200008,R208680,-0.092737645
Q200050,R222303,-0.09274723
Q200093,R214381,-0.09275454
Q200086,R233786,-0.09275511
Q200056,R226192,-0.09275976
Q200086,R228464,-0.09276867
Q200038,R212335,-0.09276995
Q200066,R229195,-0.09277108
Q200086,R229375,-0.09277177
Q200009,R210647,-0.092772275
Q200011,R233990,-0.092775494
Q200060,R230310,-0.09278065
Q200038,R202852,-0.0927829
Q200091,R208247,-0.09278397
Q200099,R234368,-0.092796
Q200034,R207953,-0.09280312
Q200061,R231646,-0.0928037
Q200047,R235976,-0.092809424
Q200050,R233423,-0.092809975
Q200085,R226481,-0.09281124
Q200038,R233734,-0.09282464
Q200003,R222022,-0.092827246
Q200092,R223961,-0.092829004
Q200056,R218294,-0.09283042
Q200029,R235791,-0.09283131
Q200087,R205483,-0.092834964
Q200036,R228198,-0.09283541
Q200088,R220843,-0.092839584
Q200010,R210998,-0.09284781
Q200063,R218912,-0.09284827
Q200038,R210943,-0.092867136
Q200008,R239892,-0.092870206
Q200053,R205314,-0.092873126
Q200067,R228358,-0.09287822
Q200100,R209055,-0.09287885
Q200033,R201650,-0.092879
Q200069,R203309,-0.09288654
Q200016,R205907,-0.09288925
Q200073,R215121,-0.09289187
Q200064,R238868,-0.09289543
Q200093,R231477,-0.09290001
Q200031,R221362,-0.09290466
Q200067,R203134,-0.092904866
Q200039,R221806,-0.09290847
Q200070,R217028,-0.092908695
Q200062,R233860,-0.09291452
Q200063,R218863,-0.0929199
Q200095,R236694,-0.092923686
Q200098,R218627,-0.09292564
Q200088,R215163,-0.09292713
Q200095,R224361,-0.092927754
Q200036,R203141,-0.09293097
Q200020,R209903,-0.09293403
Q200074,R218189,-0.09293941
Q200024,R224760,-0.09294382
Q200045,R205937,-0.092944786
Q200091,R224562,-0.09295522
Q200074,R231986,-0.09295952
Q200002,R211160,-0.09296231
Q200012,R206308,-0.09296355
Q200093,R238412,-0.092967585
Q200068,R202320,-0.09297198
Q200012,R230703,-0.09297773
Q200012,R214126,-0.09297778
Q200012,R229435,-0.09297778
Q200049,R203278,-0.09299004
Q200063,R234439,-0.09299488
Q200095,R237443,-0.09299798
Q200092,R208259,-0.092998415
Q200056,R204103,-0.0929997
Q200095,R207415,-0.09300184
Q200014,R206548,-0.09300865
Q200063,R232963,-0.09301035
Q200036,R234573,-0.09301172
Q200040,R208889,-0.09301202
Q200068,R224010,-0.09301208
Q200056,R218133,-0.09301454
Q200059,R214698,-0.093014926
Q200012,R219597,-0.093018755
Q200015,R228544,-0.09302138
Q200053,R235832,-0.09302853
Q200052,R215110,-0.09303166
Q200067,R219978,-0.09303366
Q200086,R212530,-0.09303905
Q200072,R207211,-0.09304047
Q200059,R238154,-0.09304151
Q200063,R210222,-0.09304473
Q200087,R232337,-0.09304541
Q200010,R224673,-0.093049526
Q200091,R230252,-0.09305023
Q200003,R223653,-0.09305166
Q200087,R213598,-0.09305261
Q200041,R215448,-0.09306127
Q200020,R218940,-0.093061775
Q200012,R203427,-0.0930751
Q200005,R203620,-0.093081236
Q200013,R224388,-0.093081236
Q200063,R214300,-0.09308474
Q200096,R230281,-0.09308608
Q200042,R234103,-0.09308964
Q200048,R230104,-0.093094766
Q200098,R222140,-0.09310061
Q200050,R226409,-0.09310129
Q200011,R200776,-0.093106255
Q200040,R211820,-0.09311132
Q200015,R208156,-0.09311487
Q200065,R215704,-0.093118146
Q200007,R201245,-0.0931191
Q200070,R205786,-0.093122765
Q200087,R232476,-0.093126684
Q200011,R236084,-0.093128815
Q200048,R222339,-0.09313543
Q200083,R209394,-0.093137324
Q200013,R209727,-0.09313777
Q200018,R236451,-0.09314188
Q200037,R216060,-0.09314257
Q200063,R234390,-0.093150616
Q200032,R200530,-0.093156755
Q200070,R215110,-0.093159184
Q200086,R204205,-0.09316167
Q200095,R228357,-0.09316547
Q200039,R206361,-0.09316869
Q200045,R207580,-0.09316921
Q200001,R213145,-0.09316936
Q200035,R239803,-0.09317197
Q200088,R228105,-0.09317498
Q200036,R212187,-0.093177214
Q200035,R200676,-0.09317967
Q200012,R225013,-0.09318167
Q200099,R237900,-0.093183815
Q200063,R224101,-0.093183994
Q200095,R200659,-0.093184575
Q200037,R234024,-0.09318648
Q200086,R227032,-0.09319691
Q200050,R231212,-0.09320156
Q200088,R237119,-0.093202576
Q200063,R218551,-0.0932035
Q200006,R213336,-0.09320685
Q200035,R212046,-0.093207195
Q200021,R229263,-0.09320924
Q200086,R202116,-0.09321052
Q200063,R220677,-0.09321977
Q200039,R225605,-0.093219906
Q200012,R205380,-0.09322031
Q200020,R202413,-0.09322284
Q200012,R224701,-0.09322369
Q200041,R214498,-0.09322421
Q200011,R209617,-0.09322551
Q200086,R227722,-0.09322691
Q200020,R236851,-0.09323588
Q200035,R208982,-0.09323861
Q200065,R210786,-0.093240365
Q200011,R224853,-0.09324175
Q200098,R211319,-0.093243346
Q200063,R237079,-0.09324691
Q200088,R222151,-0.09324843
Q200005,R220647,-0.09325193
Q200020,R208388,-0.09325224
Q200011,R228704,-0.09325357
Q200014,R236095,-0.093263894
Q200056,R214311,-0.093265474
Q200043,R237966,-0.093267605
Q200098,R200423,-0.09326784
Q200012,R230230,-0.09326853
Q200007,R233054,-0.093274936
Q200060,R205698,-0.09327692
Q200038,R228893,-0.09328084
Q200035,R214393,-0.09328127
Q200004,R235827,-0.093283415
Q200053,R207804,-0.09328401
Q200010,R232065,-0.09328416
Q200004,R210211,-0.09328422
Q200072,R203711,-0.09328681
Q200038,R205777,-0.09328751
Q200040,R218179,-0.09329072
Q200092,R231962,-0.09329754
Q200070,R226205,-0.09330492
Q200013,R227841,-0.09330684
Q200095,R204398,-0.093309075
Q200088,R224888,-0.09330985
Q200047,R228937,-0.09331752
Q200047,R231120,-0.093327954
Q200071,R205963,-0.09333013
Q200035,R231899,-0.09333065
Q200059,R238606,-0.09333195
Q200085,R211711,-0.09333894
Q200035,R222844,-0.09334016
Q200007,R213422,-0.09334652
Q200007,R218962,-0.09337193
Q200020,R224507,-0.09337294
Q200066,R234172,-0.0933757
Q200095,R205331,-0.093375996
Q200056,R208115,-0.09337923
Q200065,R213715,-0.093383
Q200007,R207178,-0.093383074
Q200067,R216888,-0.09338553
Q200057,R218632,-0.09338614
Q200012,R240159,-0.09338732
Q200066,R238510,-0.09338772
Q200024,R233973,-0.09339081
Q200083,R237304,-0.09339832
Q200048,R219307,-0.09340848
Q200021,R204585,-0.09340933
Q200063,R222232,-0.093409404
Q200064,R212181,-0.093410954
Q200093,R227953,-0.09341361
Q200086,R237241,-0.09341435
Q200033,R202958,-0.09342192
Q200088,R219050,-0.09342457
Q200064,R204359,-0.09342623
Q200040,R216894,-0.093438655
Q200063,R215025,-0.09344223
Q200031,R213351,-0.09344387
Q200011,R202352,-0.09345141
Q200071,R232876,-0.09345217
Q200070,R220118,-0.093452826
Q200011,R207046,-0.09345329
Q200014,R222848,-0.09345646
Q200050,R237411,-0.093459114
Q200053,R228535,-0.09346497
Q200011,R212162,-0.09346977
Q200074,R214449,-0.093482256
Q200020,R235342,-0.09349178
Q200003,R200064,-0.09349343
Q200093,R234352,-0.09349513
Q200088,R233651,-0.09350909
Q200012,R203596,-0.093513444
Q200021,R226495,-0.09352738
Q200012,R236930,-0.093527555
Q200044,R229275,-0.0935332
Q200007,R201979,-0.09353337
Q200035,R205004,-0.09353465
Q200036,R229104,-0.0935362
Q200035,R220871,-0.093550354
Q200040,R224941,-0.09355147
Q200047,R236464,-0.0935536
Q200085,R204210,-0.093554646
Q200038,R222055,-0.09355682
Q200070,R212811,-0.093557164
Q200012,R220420,-0.09355798
Q200056,R237794,-0.09356429
Q200011,R206627,-0.093565434
Q200068,R200399,-0.093579665
Q200041,R218648,-0.09357998
Q200042,R212580,-0.0935884
Q200014,R200321,-0.093589365
Q200098,R207953,-0.093591645
Q200086,R215919,-0.09359196
Q200056,R239511,-0.09360382
Q200011,R226805,-0.093606904
Q200088,R227837,-0.09361124
Q200059,R233274,-0.09361257
Q200011,R214716,-0.09361552
Q200095,R236535,-0.09361836
Q200007,R230872,-0.09361957
Q200088,R212509,-0.09362163
Q200073,R236282,-0.09363653
Q200095,R211805,-0.09364198
Q200005,R208239,-0.09364763
Q200012,R221657,-0.09364821
Q200057,R208942,-0.09365216
Q200063,R236671,-0.09365554
Q200095,R227670,-0.0936636
Q200086,R228320,-0.09366861
Q200071,R235574,-0.0936694
Q200022,R215110,-0.09367302
Q200067,R219395,-0.093677595
Q200042,R210814,-0.09368183
Q200053,R224981,-0.09368646
Q200011,R234305,-0.09368765
Q200007,R217163,-0.09368807
Q200013,R216229,-0.0936887
Q200063,R206180,-0.093694985
Q200012,R227328,-0.09370172
Q200011,R239215,-0.09370777
Q200011,R228445,-0.09370825
Q200007,R217650,-0.09371284
Q200014,R218264,-0.09371783
Q200065,R240294,-0.09372257
Q200035,R202188,-0.09372468
Q200012,R224990,-0.09372671
Q200038,R232492,-0.093733594
Q200012,R239381,-0.093749344
Q200062,R233039,-0.09375189
Q200035,R200940,-0.09375398
Q200035,R203748,-0.09375778
Q200084,R212883,-0.09376033
Q200036,R232244,-0.09376657
Q200002,R221480,-0.09376803
Q200013,R231932,-0.09377168
Q200012,R207116,-0.0937736
Q200014,R201846,-0.09377983
Q200003,R238513,-0.09378357
Q200093,R229082,-0.09379211
Q200063,R213581,-0.09379457
Q200038,R225209,-0.093799844
Q200054,R240290,-0.09380317
Q200073,R233415,-0.09380631
Q200011,R211872,-0.093806684
Q200066,R234587,-0.09380998
Q200083,R214718,-0.09381232
Q200045,R225578,-0.09381442
Q200035,R204861,-0.093815625
Q200059,R235907,-0.0938181
Q200011,R219992,-0.09382184
Q200035,R212651,-0.09382971
Q200098,R233139,-0.09383002
Q200013,R238277,-0.09385133
Q200047,R238471,-0.09386036
Q200014,R228034,-0.093868345
Q200039,R201958,-0.09386991
Q200035,R204057,-0.09388177
Q200095,R203526,-0.09388301
Q200005,R208279,-0.09388894
Q200003,R201538,-0.09389396
Q200013,R223613,-0.09390384
Q200086,R217992,-0.09390733
Q200005,R215262,-0.093907565
Q200031,R207974,-0.09391154
Q200044,R232602,-0.09391436
Q200011,R230872,-0.093920365
Q200059,R234071,-0.093921706
Q200081,R200723,-0.09392288
Q200031,R216869,-0.09392291
Q200031,R209025,-0.0939247
Q200035,R223439,-0.09392522
Q200063,R223360,-0.09392601
Q200070,R231930,-0.0939261
Q200023,R209602,-0.09393026
Q200035,R201610,-0.09393147
Q200088,R212915,-0.09393452
Q200058,R204012,-0.09394576
Q200036,R224951,-0.09395331
Q200015,R219371,-0.09395431
Q200052,R207286,-0.09395574
Q200006,R219861,-0.09395631
Q200063,R216403,-0.09396134
Q200011,R218116,-0.09396176
Q200053,R224119,-0.09396495
Q200093,R235739,-0.093974754
Q200095,R210218,-0.09397735
Q200012,R210872,-0.093980685
Q200064,R218760,-0.09398621
Q200003,R225965,-0.09399207
Q200095,R202005,-0.0940056
Q200084,R220887,-0.09401205
Q200065,R235352,-0.094013065
Q200001,R205925,-0.09401339
Q200021,R219018,-0.094024494
Q200087,R217105,-0.09402469
Q200004,R227525,-0.0940249
Q200087,R223986,-0.09402548
Q200038,R224857,-0.09402932
Q200017,R229512,-0.09402935
Q200048,R230994,-0.09403059
Q200033,R215949,-0.09403102
Q200086,R232337,-0.09404796
Q200005,R206831,-0.09404807
Q200008,R229104,-0.09404968
Q200035,R221774,-0.094056904
Q200071,R233821,-0.09406316
Q200053,R200257,-0.09406532
Q200029,R212728,-0.094072446
Q200035,R214935,-0.09407361
Q200035,R219380,-0.09408191
Q200045,R218961,-0.09408316
Q200005,R213112,-0.0940838
Q200036,R210591,-0.09408413
Q200012,R232879,-0.09408651
Q200093,R231021,-0.09408842
Q200068,R218599,-0.09408958
Q200035,R234801,-0.094098315
Q200097,R232752,-0.09410012
Q200086,R224193,-0.09410325
Q200058,R224138,-0.0941097
Q200095,R204212,-0.09411065
Q200086,R231384,-0.09411484
Q200063,R211300,-0.09411548
Q200085,R200661,-0.09411655
Q200062,R236400,-0.094124734
Q200020,R218268,-0.09412581
Q200042,R237668,-0.09413409
Q200095,R240153,-0.094137356
Q200095,R208274,-0.09414478
Q200014,R215115,-0.09414609
Q200056,R239817,-0.09414679
Q200003,R228010,-0.09416312
Q200070,R235397,-0.094174325
Q200014,R213309,-0.09417449
Q200072,R217247,-0.09417494
Q200089,R211809,-0.094176605
Q200074,R229746,-0.09418036
Q200013,R225695,-0.094183385
Q200011,R238486,-0.09418367
Q200095,R225617,-0.09418473
Q200058,R209693,-0.09418543
Q200053,R216985,-0.094185725
Q200021,R236715,-0.09418616
Q200020,R211125,-0.09418674
Q200035,R209902,-0.09418753
Q200098,R223720,-0.09419176
Q200095,R214258,-0.094193205
Q200096,R233109,-0.09419426
Q200011,R223151,-0.09419677
Q200086,R236630,-0.09420484
Q200093,R219341,-0.09420666
Q200024,R208770,-0.094208166
Q200086,R226551,-0.0942108
Q200013,R213607,-0.094212726
Q200075,R228658,-0.09421347
Q200039,R220096,-0.094219
Q200067,R215603,-0.094220504
Q200064,R238158,-0.09422147
Q200042,R229099,-0.09422363
Q200095,R212925,-0.094229504
Q200011,R221762,-0.09423609
Q200095,R233318,-0.094238505
Q200029,R211836,-0.094241336
Q200006,R218429,-0.09424168
Q200092,R225779,-0.09424204
Q200023,R221154,-0.094243765
Q200006,R230968,-0.09424606
Q200096,R219450,-0.094247535
Q200095,R228126,-0.094250634
Q200089,R234630,-0.09425332
Q200013,R200960,-0.09425475
Q200092,R229030,-0.094255015
Q200021,R207837,-0.09425525
Q200072,R225241,-0.094266355
Q200091,R231685,-0.09426914
Q200084,R212847,-0.094270185
Q200043,R230558,-0.09427354
Q200035,R203230,-0.09427419
Q200067,R238618,-0.09427826
Q200095,R201219,-0.09428544
Q200024,R206370,-0.09429164
Q200099,R217309,-0.094298944
Q200013,R235879,-0.09430584
Q200034,R221139,-0.09430893
Q200086,R223469,-0.094315246
Q200095,R214792,-0.09431809
Q200049,R208167,-0.0943252
Q200027,R204424,-0.0943284
Q200012,R229984,-0.09432982
Q200055,R209847,-0.0943338
Q200098,R230196,-0.09433785
Q200031,R239118,-0.094337925
Q200038,R234226,-0.094339505
Q200071,R233186,-0.094340324
Q200043,R224582,-0.09434089
Q200086,R210133,-0.09434505
Q200038,R227367,-0.09434508
Q200056,R234060,-0.094350144
Q200035,R208014,-0.09435162
Q200035,R223748,-0.094354704
Q200045,R223644,-0.094356626
Q200012,R215227,-0.09436388
Q200042,R200216,-0.09436402
Q200033,R203708,-0.09436758
Q200070,R238454,-0.09436798
Q200065,R230100,-0.09437242
Q200035,R217936,-0.09437744
Q200056,R240164,-0.094385386
Q200056,R230940,-0.09439547
Q200006,R221245,-0.094396085
Q200058,R231509,-0.09439637
Q200035,R200723,-0.09440549
Q200067,R235737,-0.09440656
Q200063,R227022,-0.09441115
Q200095,R236640,-0.09441616
Q200046,R201942,-0.094417006
Q200072,R208120,-0.09442268
Q200095,R224703,-0.09442307
Q200011,R200102,-0.09442668
Q200089,R223804,-0.094427615
Q200088,R210983,-0.09443
Q200070,R226739,-0.094437465
Q200014,R234571,-0.09443942
Q200011,R232529,-0.0944397
Q200088,R220646,-0.094441995
Q200088,R221815,-0.09444222
Q200018,R206617,-0.09444228
Q200035,R220186,-0.094448626
Q200091,R206056,-0.09445901
Q200035,R228634,-0.09446138
Q200092,R226368,-0.09446168
Q200095,R210926,-0.09447025
Q200060,R216428,-0.0944705
Q200024,R224430,-0.09447481
Q200038,R202747,-0.09447533
Q200046,R218282,-0.094480515
Q200038,R207896,-0.09448454
Q200035,R213686,-0.094485834
Q200011,R210065,-0.09448664
Q200048,R239187,-0.09449178
Q200011,R205233,-0.09449293
Q200059,R200335,-0.0944937
Q200096,R235406,-0.094493955
Q200048,R215610,-0.09449585
Q200059,R213330,-0.09449716
Q200035,R205211,-0.094498366
Q200034,R208057,-0.09450063
Q200061,R225273,-0.09450206
Q200035,R216848,-0.09450254
Q200047,R225120,-0.0945036
Q200074,R201866,-0.09451063
Q200007,R235827,-0.09451176
Q200083,R214541,-0.09451178
Q200095,R207047,-0.094515964
Q200098,R226173,-0.09451836
Q200002,R205696,-0.094521224
Q200083,R214796,-0.09452866
Q200063,R212892,-0.094531626
Q200012,R219428,-0.09453677
Q200063,R211964,-0.09453684
Q200096,R220257,-0.09454033
Q200049,R230946,-0.09455705
Q200012,R236967,-0.094569474
Q200085,R210886,-0.094574064
Q200088,R212986,-0.09457743
Q200071,R239463,-0.0945849
Q200086,R236719,-0.094588846
Q200095,R206970,-0.094590396
Q200011,R205477,-0.09459393
Q200011,R202752,-0.09459497
Q200035,R227996,-0.09459683
Q200100,R213321,-0.094597146
Q200073,R235748,-0.09460254
Q200086,R214611,-0.09460339
Q200055,R237874,-0.094604164
Q200035,R202462,-0.09460454
Q200016,R228730,-0.09460658
Q200095,R211510,-0.094610795
Q200057,R229389,-0.09461644
Q200056,R200324,-0.09462911
Q200035,R232969,-0.09462951
Q200071,R215480,-0.094632044
Q200085,R220345,-0.094633535
Q200013,R217101,-0.09463827
Q200014,R212511,-0.09464154
Q200038,R231467,-0.09464303
Q200056,R200025,-0.09464577
Q200088,R201499,-0.09464681
Q200091,R220086,-0.094652474
Q200070,R209270,-0.0946535
Q200011,R236693,-0.09465477
Q200005,R226361,-0.09466034
Q200012,R210743,-0.09466076
Q200054,R209137,-0.09466076
Q200010,R212039,-0.094662115
Q200056,R224793,-0.09466869
Q200021,R224324,-0.094669014
Q200056,R206722,-0.0946693
Q200056,R200699,-0.09467313
Q200005,R237456,-0.09467718
Q200086,R212532,-0.09468064
Q200098,R209412,-0.094681025
Q200008,R203537,-0.09468326
Q200056,R227927,-0.09468348
Q200005,R221441,-0.09468515
Q200093,R223242,-0.094687074
Q200044,R205237,-0.09468874
Q200083,R232511,-0.09470111
Q200060,R239085,-0.09470889
Q200012,R239863,-0.09471062
Q200012,R201396,-0.09471071
Q200029,R229557,-0.09471214
Q200011,R209140,-0.0947122
Q200063,R235522,-0.09472555
Q200063,R203180,-0.09472893
Q200092,R230902,-0.09473044
Q200070,R217694,-0.094732985
Q200012,R239270,-0.094733104
Q200012,R212910,-0.09473945
Q200093,R204746,-0.09475246
Q200063,R237461,-0.09476209
Q200095,R222468,-0.094766155
Q200029,R217647,-0.09477419
Q200014,R203935,-0.09477447
Q200068,R239257,-0.09478015
Q200043,R209221,-0.09478141
Q200072,R204052,-0.09478404
Q200063,R200726,-0.09478453
Q200053,R224680,-0.09478746
Q200011,R220745,-0.09478785
Q200003,R213432,-0.09478839
Q200012,R218697,-0.09479006
Q200012,R212060,-0.094793156
Q200065,R214393,-0.09479539
Q200035,R219341,-0.094799414
Q200065,R211268,-0.09479982
Q200093,R200692,-0.094801396
Q200018,R229324,-0.09480286
Q200067,R214718,-0.09480506
Q200059,R216972,-0.09480783
Q200007,R204825,-0.0948095
Q200007,R203820,-0.09481618
Q200098,R231877,-0.09482969
Q200088,R234177,-0.09483831
Q200054,R219313,-0.094841704
Q200056,R219183,-0.09484416
Q200070,R222998,-0.09485322
Q200010,R210956,-0.09485677
Q200066,R211054,-0.09486769
Q200088,R216949,-0.09486885
Q200063,R238577,-0.09487066
Q200063,R216018,-0.09487289
Q200047,R214722,-0.09487419
Q200059,R227540,-0.09487711
Q200041,R210252,-0.0948825
Q200086,R220903,-0.094886556
Q200091,R210316,-0.09488857
Q200035,R201752,-0.094895035
Q200083,R204549,-0.09489563
Q200095,R222627,-0.094897166
Q200037,R201894,-0.09490286
